,Unnamed: 0,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10,output1,output2,output5,output3,output
557,ODIs,9,8,270,246,10,3/33,3/33,24.60,5.46,27.0,0,0,0,0,0,5,5,5
558,ODIs,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
559,ODIs,2,2,90,97,1,1/34,1/34,97.00,6.46,90.0,0,0,0,1,0,0,0,1
560,ODIs,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
561,ODIs,164,150,6511,5874,199,6/43,6/43,29.51,5.41,32.7,6,1,0,0,0,5,5,5
562,ODIs,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
563,ODIs,42,40,1894,1756,48,4/31,4/31,36.58,5.56,39.4,2,0,0,0,0,5,5,5
564,ODIs,183,11,109,98,4,2/6,2/6,24.50,5.39,27.2,0,0,0,0,0,5,5,5
565,ODIs,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
566,ODIs,40,39,2153,1414,63,5/50,5/50,22.44,3.94,34.1,2,1,0,0,0,5,5,5
567,ODIs,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
568,ODIs,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
569,ODIs,105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
570,ODIs,76,2,20,28,0,0,0,0,8.40,0,0,0,0,1,0,0,0,1
571,ODIs,24,18,445,413,7,3/27,3/27,59.00,5.56,63.5,0,0,0,0,0,5,5,5
572,ODIs,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
573,ODIs,217,158,5191,4003,120,6/20,6/20,33.35,4.62,43.2,2,1,0,0,0,5,5,5
574,ODIs,44,40,1825,1766,43,5/27,5/27,41.06,5.80,42.4,2,1,0,0,0,5,5,5
575,ODIs,248,48,641,665,4,1/15,1/15,166.25,6.22,160.2,0,0,0,0,0,5,5,5
576,ODIs,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
577,ODIs,27,21,601,547,9,2/27,2/27,60.77,5.46,66.7,0,0,0,0,0,5,5,5
578,ODIs,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
579,ODIs,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
580,ODIs,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
581,ODIs,11,11,498,401,12,4/23,4/23,33.41,4.83,41.5,1,0,0,0,0,5,5,5
582,ODIs,90,90,4944,4148,164,7/34,7/34,25.29,5.03,30.1,7,5,0,0,0,5,5,5
583,ODIs,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
584,ODIs,64,50,1797,1635,48,4/27,4/27,34.06,5.45,37.4,2,0,0,0,0,5,5,5
585,ODIs,117,73,2392,1902,43,6/55,6/55,44.23,4.77,55.6,1,1,0,0,0,5,5,5
586,ODIs,4,4,182,103,11,4/5,4/5,9.36,3.39,16.5,1,0,0,0,0,5,5,5
587,ODIs,153,152,7965,6065,207,5/29,5/29,29.29,4.56,38.4,5,4,0,0,0,5,5,5
588,ODIs,207,2,6,13,0,0,0,0,13.00,0,0,0,0,1,0,0,0,1
589,ODIs,15,15,727,681,16,4/51,4/51,42.56,5.62,45.4,1,0,0,0,0,5,5,5
590,ODIs,1,1,42,49,1,1/49,1/49,49.00,7.00,42.0,0,0,0,1,0,0,0,1
591,ODIs,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
592,ODIs,1,1,12,12,1,1/12,1/12,12.00,6.00,12.0,0,0,0,1,0,0,0,1
593,ODIs,2,2,66,67,0,0,0,0,6.09,0,0,0,0,1,0,0,0,1
594,ODIs,1,1,12,16,0,0,0,0,8.00,0,0,0,0,1,0,0,0,1
595,ODIs,18,2,12,15,0,0,0,0,7.50,0,0,0,0,1,0,0,0,1
596,ODIs,127,4,104,94,3,2/36,2/36,31.33,5.42,34.6,0,0,0,0,2,0,0,2
597,ODIs,5,4,150,143,5,3/65,3/65,28.60,5.72,30.0,0,0,0,0,0,5,5,5
598,ODIs,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
599,ODIs,67,3,60,68,2,1/26,1/26,34.00,6.80,30.0,0,0,0,0,2,0,0,2
600,ODIs,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
601,ODIs,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
602,ODIs,18,15,750,499,18,3/15,3/15,27.72,3.99,41.6,0,0,0,0,0,5,5,5
603,ODIs,1,1,12,14,0,0,0,0,7.00,0,0,0,0,1,0,0,0,1
604,ODIs,7,7,387,392,12,5/46,5/46,32.66,6.07,32.2,0,1,0,0,0,5,5,5
605,ODIs,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
606,ODIs,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
607,ODIs,9,9,402,392,9,4/57,4/57,43.55,5.85,44.6,1,0,0,0,0,5,5,5
608,ODIs,29,29,1626,1334,29,4/44,4/44,46.00,4.92,56.0,1,0,0,0,0,5,5,5
609,ODIs,19,18,924,847,40,6/35,6/35,21.17,5.50,23.1,4,1,0,0,0,5,5,5
610,ODIs,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
611,ODIs,76,76,3601,3216,110,4/12,4/12,29.23,5.35,32.7,4,0,0,0,0,5,5,5
612,ODIs,3,2,23,15,1,1/3,1/3,15.00,3.91,23.0,0,0,0,1,0,0,0,1
613,ODIs,1,1,18,17,0,0,0,0,5.66,0,0,0,0,1,0,0,0,1
614,ODIs,12,12,411,392,15,4/30,4/30,26.13,5.72,27.4,1,0,0,0,0,5,5,5
615,ODIs,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
616,ODIs,15,2,38,34,1,1/21,1/21,34.00,5.36,38.0,0,0,0,1,0,0,0,1
617,ODIs,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
618,ODIs,61,60,3013,2400,81,5/30,5/30,29.62,4.77,37.1,1,1,0,0,0,5,5,5
619,ODIs,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
620,ODIs,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
621,ODIs,14,12,396,397,4,2/40,2/40,99.25,6.01,99.0,0,0,0,0,0,5,5,5
622,ODIs,33,12,136,160,4,2/14,2/14,40.00,7.05,34.0,0,0,0,0,0,5,5,5
623,ODIs,44,44,1983,1589,43,4/24,4/24,36.95,4.80,46.1,2,0,0,0,0,5,5,5
624,ODIs,20,19,771,866,27,5/21,5/21,32.07,6.73,28.5,1,1,0,0,0,5,5,5
625,ODIs,37,13,331,329,11,3/16,3/16,29.90,5.96,30.0,0,0,0,0,0,5,5,5
626,ODIs,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
627,ODIs,9,9,510,337,12,4/11,4/11,28.08,3.96,42.5,1,0,0,0,0,5,5,5
628,ODIs,43,41,2088,1750,59,4/28,4/28,29.66,5.02,35.3,3,0,0,0,0,5,5,5
629,ODIs,21,9,225,230,4,2/50,2/50,57.50,6.13,56.2,0,0,0,0,0,5,5,5
630,ODIs,10,10,540,378,18,4/49,4/49,21.00,4.20,30.0,1,0,0,0,0,5,5,5
631,ODIs,32,32,1678,1555,52,4/48,4/48,29.90,5.56,32.2,1,0,0,0,0,5,5,5
632,ODIs,123,1,6,8,0,0,0,0,8.00,0,0,0,0,1,0,0,0,1
633,ODIs,69,67,3550,2996,102,5/33,5/33,29.37,5.06,34.8,4,2,0,0,0,5,5,5
634,ODIs,33,32,1620,1508,43,4/58,4/58,35.06,5.58,37.6,1,0,0,0,0,5,5,5
635,ODIs,11,11,324,202,16,4/36,4/36,12.62,3.74,20.2,1,0,0,0,0,5,5,5
636,ODIs,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
637,ODIs,147,1,6,13,0,0,0,0,13.00,0,0,0,0,1,0,0,0,1
638,ODIs,12,11,491,480,11,3/50,3/50,43.63,5.86,44.6,0,0,0,0,0,5,5,5
639,ODIs,79,30,666,566,10,2/44,2/44,56.60,5.09,66.6,0,0,0,0,0,5,5,5
640,ODIs,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
641,ODIs,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
642,ODIs,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
643,ODIs,15,15,699,607,17,4/42,4/42,35.70,5.21,41.1,1,0,0,0,0,5,5,5
644,ODIs,5,4,120,79,2,2/37,2/37,39.50,3.95,60.0,0,0,0,0,2,0,0,2
645,ODIs,1,1,30,25,1,1/25,1/25,25.00,5.00,30.0,0,0,0,1,0,0,0,1
646,ODIs,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
647,ODIs,1,1,36,50,2,2/50,2/50,25.00,8.33,18.0,0,0,0,0,2,0,0,2
648,ODIs,4,4,138,101,1,1/31,1/31,101.00,4.39,138.0,0,0,0,1,0,0,0,1
649,ODIs,18,18,786,733,18,4/47,4/47,40.72,5.59,43.6,1,0,0,0,0,5,5,5
650,ODIs,12,2,72,74,0,0,0,0,6.16,0,0,0,0,1,0,0,0,1
651,ODIs,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
652,ODIs,71,67,3242,2362,74,4/20,4/20,31.91,4.37,43.8,1,0,0,0,0,5,5,5
653,ODIs,4,4,126,85,8,5/24,5/24,10.62,4.04,15.7,0,1,0,0,0,5,5,5
654,ODIs,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
655,ODIs,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
